link,desc
https://www.google.com/maps/place/Daily-Yamazaki+Nagaokakyo-Tomooka/data=!4m7!3m6!1s0x6001046453807ec7:0x2ad868d044a1ef2d!8m2!3d34.9189277!4d135.6884593!16s%2Fg%2F1tn05pth!19sChIJx36AU2QEAWARLe-hRNBo2Co?authuser=0&hl=es-419&rclk=1,Daily-Yamazaki Nagaokakyo-Tomooka
https://www.google.com/maps/place/Ministop+Fushimi-Yokooji/data=!4m7!3m6!1s0x60010513863c36ff:0x8bb83e7c47fdd331!8m2!3d34.9181055!4d135.7299447!16s%2Fg%2F1tdc0jwf!19sChIJ_zY8hhMFAWARMdP9R3w-uIs?authuser=0&hl=es-419&rclk=1,Ministop Fushimi-Yokooji
https://www.google.com/maps/place/LAWSON+Nagaokakyo+Tomooka+Store/data=!4m7!3m6!1s0x6001046194a60dc9:0x93e61e07c4e58b8f!8m2!3d34.9148988!4d135.6914144!16s%2Fg%2F11g7247ddp!19sChIJyQ2mlGEEAWARj4vlxAce5pM?authuser=0&hl=es-419&rclk=1,LAWSON Nagaokakyo Tomooka Store
https://www.google.com/maps/place/Ministop+Muko-Teradocho/data=!4m7!3m6!1s0x60010423fb7fb72d:0xefc0ffe0b367865b!8m2!3d34.9483158!4d135.6993444!16s%2Fg%2F1w4vjv2_!19sChIJLbd_-yMEAWARW4Zns-D_wO8?authuser=0&hl=es-419&rclk=1,Ministop Muko-Teradocho
https://www.google.com/maps/place/Lawson+Koga-Ishihara/data=!4m7!3m6!1s0x600105c772834191:0x5923411ee387f2a2!8m2!3d34.9480172!4d135.7262957!16s%2Fg%2F11cmf339t1!19sChIJkUGDcscFAWARovKH4x5BI1k?authuser=0&hl=es-419&rclk=1,Lawson Koga-Ishihara
https://www.google.com/maps/place/FamilyMart+Nagaokakyo+Choshi+Store/data=!4m7!3m6!1s0x6001048cf165e711:0x957f96d329c63c9a!8m2!3d34.9119824!4d135.6905169!16s%2Fg%2F1tgfd80y!19sChIJEedl8YwEAWARmjzGKdOWf5U?authuser=0&hl=es-419&rclk=1,FamilyMart Nagaokakyo Choshi Store
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001047d39e4d08b:0xe8fcb5a036da321d!8m2!3d34.9122694!4d135.6851628!16s%2Fg%2F1tfvh2_9!19sChIJi9DkOX0EAWARHTLaNqC1_Og?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/Lawson+Kyoto+Racecourse/data=!4m7!3m6!1s0x60010523995c7523:0xef0d1d660601b4eb!8m2!3d34.9059078!4d135.7209496!16s%2Fg%2F11bccm9jc9!19sChIJI3VcmSMFAWAR67QBBmYdDe8?authuser=0&hl=es-419&rclk=1,Lawson Kyoto Racecourse
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x600104e989c81e79:0xd4a03a256611aced!8m2!3d34.9046845!4d135.6972803!16s%2Fg%2F11d_77nclj!19sChIJeR7IiekEAWAR7awRZiU6oNQ?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Aburanokoji+Kamitoba/data=!4m7!3m6!1s0x60010f5f5e2b3c03:0xb931a1702eac3aeb!8m2!3d34.9627428!4d135.7522803!16s%2Fg%2F1wnf0z1s!19sChIJAzwrXl8PAWAR6zqsLnChMbk?authuser=0&hl=es-419&rclk=1,7-Eleven Aburanokoji Kamitoba
https://www.google.com/maps/place/7-Eleven+Fushimi-Bouhana/data=!4m7!3m6!1s0x60010f78e6d6452b:0x452bc0574a4551f8!8m2!3d34.9461341!4d135.7581764!16s%2Fg%2F1vljg6_9!19sChIJK0XW5ngPAWAR-FFFSlfAK0U?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi-Bouhana
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600109d1880ba58f:0x903767e4450892f6!8m2!3d34.9623549!4d135.6687451!16s%2Fg%2F11fn2q6gsm!19sChIJj6ULiNEJAWAR9pIIReRnN5A?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Fushimi-Takeda/data=!4m7!3m6!1s0x60010f62a590766b:0x2128d577f22c7002!8m2!3d34.9511924!4d135.7524988!16s%2Fg%2F1tfqfpz4!19sChIJa3aQpWIPAWARAnAs8nfVKCE?authuser=0&hl=es-419&rclk=1,Lawson Fushimi-Takeda
https://www.google.com/maps/place/FamilyMart+Oe+Higashinakamachi/data=!4m7!3m6!1s0x600106b614db9185:0x61277b1a55ed91a7!8m2!3d34.9649648!4d135.6793852!16s%2Fg%2F1ptx4pvb1!19sChIJhZHbFLYGAWARp5HtVRp7J2E?authuser=0&hl=es-419&rclk=1,FamilyMart Oe Higashinakamachi
https://www.google.com/maps/place/Lawson+-+Hachij%C5%8D+Aburanok%C5%8Dji+West/data=!4m7!3m6!1s0x600108a83101840d:0x7a07f24808c54611!8m2!3d34.9845161!4d135.7525387!16s%2Fg%2F11c5b3zbhn!19sChIJDYQBMagIAWAREUbFCEjyB3o?authuser=0&hl=es-419&rclk=1,Lawson - Hachijō Aburanokōji West
https://www.google.com/maps/place/7-Eleven+Yodo-Ikegamicho/data=!4m7!3m6!1s0x600105246f9eaaab:0x2f7ecac03d5c7791!8m2!3d34.9042035!4d135.7204796!16s%2Fg%2F11c6rj12x4!19sChIJq6qebyQFAWARkXdcPcDKfi8?authuser=0&hl=es-419&rclk=1,7-Eleven Yodo-Ikegamicho
https://www.google.com/maps/place/Lawson+-+Kujo+Shin-Sembon/data=!4m7!3m6!1s0x6001073aeb5454a9:0xda1c620e6042e967!8m2!3d34.9790825!4d135.7416291!16s%2Fg%2F11q4l_xxwf!19sChIJqVRU6zoHAWARZ-lCYA5iHNo?authuser=0&hl=es-419&rclk=1,Lawson - Kujo Shin-Sembon
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001067c7b3a6437:0x496cc5a9fbdf9a67!8m2!3d34.9834267!4d135.7583734!16s%2Fg%2F1v29bxy2!19sChIJN2Q6e3wGAWARZ5rf-6nFbEk?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven+-+Kyoto+Station+Hachijo+Entrance/data=!4m7!3m6!1s0x600108aeafe70a35:0x398cb072d092956b!8m2!3d34.9845254!4d135.7555424!16s%2Fg%2F1tsr32x2!19sChIJNQrnr64IAWARa5WS0HKwjDk?authuser=0&hl=es-419&rclk=1,7-Eleven - Kyoto Station Hachijo Entrance
https://www.google.com/maps/place/7-Eleven+Entr%C3%A9e+March%C3%A9+-+JR+Ky%C5%8Dto+Station+East+Exit/data=!4m7!3m6!1s0x600109f7ae720a4b:0x94ecbd7f2abcf411!8m2!3d34.9849809!4d135.7585342!16s%2Fg%2F11fl0sm0rz!19sChIJSwpyrvcJAWAREfS8Kn-97JQ?authuser=0&hl=es-419&rclk=1,7-Eleven Entrée Marché - JR Kyōto Station East Exit
https://www.google.com/maps/place/Family+Mart+Ky%C5%8Dto+T%C5%8Dji/data=!4m7!3m6!1s0x6001078258e527db:0x2aa669964cac0ad4!8m2!3d34.979519!4d135.7510085!16s%2Fg%2F11t74pynph!19sChIJ2yflWIIHAWAR1AqsTJZppio?authuser=0&hl=es-419&rclk=1,Family Mart Kyōto Tōji
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010601d0599e75:0x6b95bda2e83cebc5!8m2!3d34.9841178!4d135.753524!16s%2Fg%2F1vnnj8_0!19sChIJdZ5Z0AEGAWARxes86KK9lWs?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Kyoto-Tanbabashi-Station-Nishi/data=!4m7!3m6!1s0x600108c525daaaab:0x9478f6723e52245c!8m2!3d34.9398028!4d135.7648306!16s%2Fg%2F1tnqgw_c!19sChIJq6raJcUIAWARXCRSPnL2eJQ?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Tanbabashi-Station-Nishi
https://www.google.com/maps/place/LAWSON+Kamitoba-Omiyadori+Store/data=!4m7!3m6!1s0x600105f82f37505f:0xda000a16940d5cdc!8m2!3d34.9688874!4d135.7492434!16s%2Fg%2F1vsprd70!19sChIJX1A3L_gFAWAR3FwNlBYKANo?authuser=0&hl=es-419&rclk=1,LAWSON Kamitoba-Omiyadori Store
https://www.google.com/maps/place/Lawson+Yodo+Kizucho/data=!4m7!3m6!1s0x600104df10bb5f85:0x94f206337665f051!8m2!3d34.9026622!4d135.7124128!16s%2Fg%2F1tgb_ny8!19sChIJhV-7EN8EAWARUfBldjMG8pQ?authuser=0&hl=es-419&rclk=1,Lawson Yodo Kizucho
https://www.google.com/maps/place/7-Eleven+Kyoto-Kawashima/data=!4m7!3m6!1s0x600106ed1eb1074b:0x8f95165bdc9afe7b!8m2!3d34.9735702!4d135.7026671!16s%2Fg%2F12hl3zcsg!19sChIJSwexHu0GAWARe_6a3FsWlY8?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Kawashima
https://www.google.com/maps/place/Lawson+Ky%C5%8Dto+Station+Hachij%C5%8D+exit/data=!4m7!3m6!1s0x600108a9a97b0001:0x21e66bc176eee31c!8m2!3d34.9844499!4d135.7541716!16s%2Fg%2F11btvwmn6y!19sChIJAQB7qakIAWARHOPudsFr5iE?authuser=0&hl=es-419&rclk=1,Lawson Kyōto Station Hachijō exit
https://www.google.com/maps/place/LAWSON+Kyoto+Station+Front+Store/data=!4m7!3m6!1s0x600108af34172f07:0xa1146e6f3574bf00!8m2!3d34.9869641!4d135.7573173!16s%2Fg%2F1v2yys1j!19sChIJBy8XNK8IAWARAL90NW9uFKE?authuser=0&hl=es-419&rclk=1,LAWSON Kyoto Station Front Store
https://www.google.com/maps/place/Lawson+-+Takeda-kaido+Harikoji/data=!4m7!3m6!1s0x600108ad70bec29b:0x22ee8881261e153a!8m2!3d34.9830711!4d135.7609793!16s%2Fg%2F11b5pjcbtf!19sChIJm8K-cK0IAWAROhUeJoGI7iI?authuser=0&hl=es-419&rclk=1,Lawson - Takeda-kaido Harikoji
https://www.google.com/maps/place/FamilyMart+Fushimi+Butaicho/data=!4m7!3m6!1s0x60010f822127dedd:0xd1d8773098103c!8m2!3d34.942432!4d135.7569488!16s%2Fg%2F1tc_l0xy!19sChIJ3d4nIYIPAWARPBCYMHfY0QA?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi Butaicho
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010f9c25912005:0xe7d268dc1231424a!8m2!3d34.9450089!4d135.7659001!16s%2Fg%2F11gbpv8n_c!19sChIJBSCRJZwPAWARSkIxEtxo0uc?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Fushimi+Momoyama+Minamiguchi/data=!4m7!3m6!1s0x60010f044701f181:0x59d81968e8818513!8m2!3d34.9314964!4d135.7846286!16s%2Fg%2F11h5rf006b!19sChIJgfEBRwQPAWARE4WB6GgZ2Fk?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi Momoyama Minamiguchi
https://www.google.com/maps/place/FamilyMart+Momoyama+Gokonomiya-mae/data=!4m7!3m6!1s0x60010f953f84cad3:0x10d77acdbfc0e06f!8m2!3d34.9330123!4d135.7692005!16s%2Fg%2F12hrnbmf9!19sChIJ08qEP5UPAWARb-DAv8161xA?authuser=0&hl=es-419&rclk=1,FamilyMart Momoyama Gokonomiya-mae
https://www.google.com/maps/place/7-ELEVEN+Momoyamacho+Izumi+Store/data=!4m7!3m6!1s0x60010fccff1ed865:0xdc411547eb9f3fa9!8m2!3d34.933674!4d135.7875493!16s%2Fg%2F11b5pjg0qt!19sChIJZdge_8wPAWARqT-f60cVQdw?authuser=0&hl=es-419&rclk=1,7-ELEVEN Momoyamacho Izumi Store
https://www.google.com/maps/place/FamilyMart+Fushimi+Momoyama+South+Store/data=!4m7!3m6!1s0x6001102ab1b464b9:0x45fec5cb68d19b0d!8m2!3d34.9258312!4d135.786687!16s%2Fg%2F1vs1rsh6!19sChIJuWS0sSoQAWARDZvRaMvF_kU?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi Momoyama South Store
https://www.google.com/maps/place/FamilyMart+Fushimi-Mukaijima-Honmaru/data=!4m7!3m6!1s0x60010fe840297ed7:0x1190392bc9b00056!8m2!3d34.9240739!4d135.7697394!16s%2Fg%2F1v6l7d67!19sChIJ134pQOgPAWARVgCwySs5kBE?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi-Mukaijima-Honmaru
https://www.google.com/maps/place/Lawson+Fushimi-Mukaijima/data=!4m7!3m6!1s0x60010fdc37943d61:0x241af73f15b6da3a!8m2!3d34.9214722!4d135.773939!16s%2Fg%2F1wj_t52k!19sChIJYT2UN9wPAWAROtq2FT_3GiQ?authuser=0&hl=es-419&rclk=1,Lawson Fushimi-Mukaijima
https://www.google.com/maps/place/7-Eleven+Mukaijima+Newtown/data=!4m7!3m6!1s0x60010fde81f0ff8b:0x86d408e59a6c7116!8m2!3d34.9202047!4d135.77371!16s%2Fg%2F1tj330kd!19sChIJi__wgd4PAWARFnFsmuUI1IY?authuser=0&hl=es-419&rclk=1,7-Eleven Mukaijima Newtown
https://www.google.com/maps/place/7-Eleven+Momoyamacho-Inaba/data=!4m7!3m6!1s0x60010e32a0577e4b:0x8cdd7a037e5d23fc!8m2!3d34.9323251!4d135.7905664!16s%2Fg%2F1ptxl684t!19sChIJS35XoDIOAWAR_CNdfgN63Yw?authuser=0&hl=es-419&rclk=1,7-Eleven Momoyamacho-Inaba
https://www.google.com/maps/place/Lawson+Fushimi+Ky%C5%8Dmachi+2-ch%C5%8Dme+Store/data=!4m7!3m6!1s0x60010f92ffffffff:0xc5cfcc4f50c1286b!8m2!3d34.9315232!4d135.7650743!16s%2Fg%2F11f4qdlbnx!19sChIJ_____5IPAWARayjBUE_Mz8U?authuser=0&hl=es-419&rclk=1,Lawson Fushimi Kyōmachi 2-chōme Store
https://www.google.com/maps/place/7-Eleven+Fushimi+Shinmachi+4-chome/data=!4m7!3m6!1s0x600106554c458427:0xd312be001acdef12!8m2!3d34.9318377!4d135.763185!16s%2Fg%2F1ptxgx_8m!19sChIJJ4RFTFUGAWAREu_NGgC-EtM?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi Shinmachi 4-chome
https://www.google.com/maps/place/7-Eleven+Fushimi-Mukaijima-Tsudacho/data=!4m7!3m6!1s0x60010fe6e8961589:0x646b329923c70fd9!8m2!3d34.919181!4d135.768014!16s%2Fg%2F1hc2zzqmr!19sChIJiRWW6OYPAWAR2Q_HI5kya2Q?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi-Mukaijima-Tsudacho
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010f91f8e6fecd:0x5810a33b9a23c8bd!8m2!3d34.932851!4d135.7619881!16s%2Fg%2F1tfsh99h!19sChIJzf7m-JEPAWARvcgjmjujEFg?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Fushimi-Mukaijima-Takabacho/data=!4m7!3m6!1s0x60011027f7c27305:0x7fc5dd90e1853a2f!8m2!3d34.9185519!4d135.7794196!16s%2Fg%2F11b5pj2rpw!19sChIJBXPC9ycQAWARLzqF4ZDdxX8?authuser=0&hl=es-419&rclk=1,Lawson Fushimi-Mukaijima-Takabacho
https://www.google.com/maps/place/7-Eleven+Uji-Keihan-Kohata-Station-mae/data=!4m7!3m6!1s0x600111d619752403:0x10b5b25c465145d2!8m2!3d34.9255288!4d135.7957769!16s%2Fg%2F1tjpqdcq!19sChIJAyR1GdYRAWAR0kVRRlyytRA?authuser=0&hl=es-419&rclk=1,7-Eleven Uji-Keihan-Kohata-Station-mae
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010f9a755a8adf:0x14a6364015f96fd6!8m2!3d34.9386568!4d135.7650846!16s%2Fg%2F11b7tgxtt9!19sChIJ34padZoPAWAR1m_5FUA2phQ?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/FamilyMart+-+Kintetsu-Tambabashi+Station+Platform+1/data=!4m7!3m6!1s0x60010f974cc599f3:0x6c374d1ee30f3e81!8m2!3d34.9379884!4d135.7664754!16s%2Fg%2F11bwnygx3q!19sChIJ85nFTJcPAWARgT4P4x5NN2w?authuser=0&hl=es-419&rclk=1,FamilyMart - Kintetsu-Tambabashi Station Platform 1
https://www.google.com/maps/place/FamilyMart+Fushimi+Kataharacho/data=!4m7!3m6!1s0x60010f8f12a00b1b:0x392925ad6f6335e2!8m2!3d34.9343636!4d135.758757!16s%2Fg%2F11gfny18_5!19sChIJGwugEo8PAWAR4jVjb60lKTk?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi Kataharacho
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x60010f995c2106f1:0x4bcb809e43d3be01!8m2!3d34.9460465!4d135.7637943!16s%2Fg%2F11d_77wvjd!19sChIJ8QYhXJkPAWARAb7TQ56Ay0s?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-ELEVEN+Fukakusa+%C5%8Ckamedani+Store/data=!4m7!3m6!1s0x60010fa474c93331:0x4a743ef342efbc45!8m2!3d34.946886!4d135.7760803!16s%2Fg%2F1tdzr0vy!19sChIJMTPJdKQPAWARRbzvQvM-dEo?authuser=0&hl=es-419&rclk=1,7-ELEVEN Fukakusa Ōkamedani Store
https://www.google.com/maps/place/7-Eleven+Uji-Kohata/data=!4m7!3m6!1s0x6000e747d31ad7cb:0x4e5f5b8a932c98f6!8m2!3d34.9286588!4d135.8000865!16s%2Fg%2F1wf38h_8!19sChIJy9ca00fnAGAR9pgsk4pbX04?authuser=0&hl=es-419&rclk=1,7-Eleven Uji-Kohata
https://www.google.com/maps/place/Lawson+Jonangu/data=!4m7!3m6!1s0x6001058924fb3bc7:0x12aef541d16ee4ad!8m2!3d34.9513042!4d135.7481863!16s%2Fg%2F11bwn30f1w!19sChIJxzv7JIkFAWARreRu0UH1rhI?authuser=0&hl=es-419&rclk=1,Lawson Jonangu
https://www.google.com/maps/place/FamilyMart+Fushimi+West+Tanbabashi/data=!4m7!3m6!1s0x60010f8112fff827:0x517fd9c492b7eb0f!8m2!3d34.9400565!4d135.7553761!16s%2Fg%2F12hkrkzbc!19sChIJJ_j_EoEPAWARD-u3ksTZf1E?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi West Tanbabashi
https://www.google.com/maps/place/FamilyMart%2BDrug+Higuchi+Chushojima+Station/data=!4m7!3m6!1s0x60010f8d2cdf1365:0xfa94a908da39a69!8m2!3d34.927224!4d135.7597384!16s%2Fg%2F1vd94_f7!19sChIJZRPfLI0PAWARaZqjjZBKqQ8?authuser=0&hl=es-419&rclk=1,FamilyMart+Drug Higuchi Chushojima Station
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010f9ee99f9153:0x76000fe615f41c1a!8m2!3d34.9453682!4d135.7686726!16s%2Fg%2F11cnbffrtm!19sChIJU5Gf6Z4PAWARGhz0FeYPAHY?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart+Fushimi-Shin-Horikawa/data=!4m7!3m6!1s0x600105619e5783bd:0x256ca5f77e370318!8m2!3d34.9262223!4d135.7498704!16s%2Fg%2F1tfvsvtl!19sChIJvYNXnmEFAWARGAM3fvelbCU?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi-Shin-Horikawa
https://www.google.com/maps/place/7-Eleven+Fushimi-Jonangu/data=!4m7!3m6!1s0x60010588574fffff:0xf56a8cf2e8208500!8m2!3d34.9510673!4d135.7500793!16s%2Fg%2F11cnsbxcsy!19sChIJ__9PV4gFAWARAIUg6PKMavU?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi-Jonangu
https://www.google.com/maps/place/Lawson+Fushimi-Mukaijima+Station/data=!4m7!3m6!1s0x60010fe06ecf17b5:0xb9e978cdd7b8f3d6!8m2!3d34.9157436!4d135.770172!16s%2Fg%2F1tkrlq1w!19sChIJtRfPbuAPAWAR1vO418146bk?authuser=0&hl=es-419&rclk=1,Lawson Fushimi-Mukaijima Station
https://www.google.com/maps/place/7-Eleven+Shimotoba-Higashiyanagiosacho/data=!4m7!3m6!1s0x600105786113d875:0xa0ee47f22bc17e12!8m2!3d34.9374719!4d135.744731!16s%2Fg%2F11_t70yph!19sChIJddgTYXgFAWAREn7BK_JH7qA?authuser=0&hl=es-419&rclk=1,7-Eleven Shimotoba-Higashiyanagiosacho
https://www.google.com/maps/place/FamilyMart+Fushimi-Chushojima/data=!4m7!3m6!1s0x60010f8c55617287:0xf42bb3148c828c5!8m2!3d34.9291882!4d135.7590969!16s%2Fg%2F1wc47wd7!19sChIJh3JhVYwPAWARxSjISDG7Qg8?authuser=0&hl=es-419&rclk=1,FamilyMart Fushimi-Chushojima
https://www.google.com/maps/place/Lawson+Fushimi+Chushojima/data=!4m7!3m6!1s0x60010f8cdcb8ae5d:0x67206cd11f6dcae2!8m2!3d34.9276472!4d135.7586316!16s%2Fg%2F1tf_n654!19sChIJXa643IwPAWAR4sptH9FsIGc?authuser=0&hl=es-419&rclk=1,Lawson Fushimi Chushojima
https://www.google.com/maps/place/Lawson+Shinjo+Nangumichi/data=!4m7!3m6!1s0x600105783a70890d:0xa3be9bf4ff1a4943!8m2!3d34.9518642!4d135.7472496!16s%2Fg%2F1tf02cfg!19sChIJDYlwOngFAWARQ0ka__SbvqM?authuser=0&hl=es-419&rclk=1,Lawson Shinjo Nangumichi
https://www.google.com/maps/place/FamilyMart+Horiike-Ishida/data=!4m7!3m6!1s0x60010e2ffb2691df:0x5606aedb5899a967!8m2!3d34.9361351!4d135.7990988!16s%2Fg%2F1tgn9j5f!19sChIJ35Em-y8OAWARZ6mZWNuuBlY?authuser=0&hl=es-419&rclk=1,FamilyMart Horiike-Ishida
https://www.google.com/maps/place/7-Eleven+Fushimi-Shimotoba-Tajimacho/data=!4m7!3m6!1s0x6001057ce74c52ad:0x2e868dffebcd32a3!8m2!3d34.9325144!4d135.7494659!16s%2Fg%2F113drgg2h!19sChIJrVJM53wFAWARozLN6_-Nhi4?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi-Shimotoba-Tajimacho
https://www.google.com/maps/place/Lawson+Uji-Rokujizo/data=!4m7!3m6!1s0x60010e25bb5a7167:0xbc3d310931697e20!8m2!3d34.9342336!4d135.8011329!16s%2Fg%2F11b6ggc6tk!19sChIJZ3FauyUOAWARIH5pMQkxPbw?authuser=0&hl=es-419&rclk=1,Lawson Uji-Rokujizo
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x60010f9fe5f93da9:0x7022d036d241a975!8m2!3d34.9492674!4d135.7701898!16s%2Fg%2F11cn2m0zpc!19sChIJqT355Z8PAWARdalB0jbQInA?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven+Shimotoba+Park/data=!4m7!3m6!1s0x60010586c37471c7:0x7b454805f66b6c91!8m2!3d34.9454289!4d135.7490132!16s%2Fg%2F1tm0bq2m!19sChIJx3F0w4YFAWARkWxr9gVIRXs?authuser=0&hl=es-419&rclk=1,7-Eleven Shimotoba Park
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600105f1177a1e3b:0xdd9902fa6e7588f!8m2!3d34.9626062!4d135.7452722!16s%2Fg%2F11b5pjpky0!19sChIJOx56F_EFAWARj1jnpi-Q2Q0?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x6001056fc62d70a7:0x2a3cc9024c528fe6!8m2!3d34.9270128!4d135.7417379!16s%2Fg%2F1hc37vjrb!19sChIJp3Atxm8FAWAR5o9STALJPCo?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/Lawson+Gaikan+Yokooji/data=!4m7!3m6!1s0x6001057f1e1c910d:0x8750e8b99394b5a2!8m2!3d34.9270775!4d135.7378299!16s%2Fg%2F1q6j93h6q!19sChIJDZEcHn8FAWARorWUk7noUIc?authuser=0&hl=es-419&rclk=1,Lawson Gaikan Yokooji
https://www.google.com/maps/place/Lawson+-+Fushimi+Shin-horikawa/data=!4m7!3m6!1s0x600105808da95325:0x20e9d138b0dc0900!8m2!3d34.9436683!4d135.7510989!16s%2Fg%2F1tgn4mq4!19sChIJJVOpjYAFAWARAAncsDjR6SA?authuser=0&hl=es-419&rclk=1,Lawson - Fushimi Shin-horikawa
https://www.google.com/maps/place/Daily+Yamazaki+Fushimi+Inari+Shrine/data=!4m7!3m6!1s0x60010f6ab3e397e3:0xab6d0ef8383b7d2!8m2!3d34.9670575!4d135.7708374!16s%2Fg%2F1tdhlqpw!19sChIJ45fjs2oPAWAR0reDg-_Qtgo?authuser=0&hl=es-419&rclk=1,Daily Yamazaki Fushimi Inari Shrine
https://www.google.com/maps/place/7-Eleven+Kyoto-Takeda-Nishiuchihatacho/data=!4m7!3m6!1s0x60010589f8946fbb:0xd39c2d7a33763015!8m2!3d34.954648!4d135.7517161!16s%2Fg%2F11bccm1l0f!19sChIJu2-U-IkFAWARFTB2M3otnNM?authuser=0&hl=es-419&rclk=1,7-Eleven Kyoto-Takeda-Nishiuchihatacho
https://www.google.com/maps/place/FamilyMart;+Fushimi+Momoyama-higashi/data=!4m7!3m6!1s0x60010e36be820c6f:0x1ef808fb44f4a93!8m2!3d34.9401527!4d135.7956525!16s%2Fg%2F11bcclkrzn!19sChIJbwyCvjYOAWARk0pPtI-A7wE?authuser=0&hl=es-419&rclk=1,FamilyMart; Fushimi Momoyama-higashi
https://www.google.com/maps/place/7-Eleven+Fushimi-inari+Station/data=!4m7!3m6!1s0x60010fccecbb65ef:0x5634aa06e35f9b92!8m2!3d34.9657123!4d135.7708418!16s%2Fg%2F11ky5f2_3w!19sChIJ72W77MwPAWARkptf4waqNFY?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi-inari Station
https://www.google.com/maps/place/Lawson+Fukakusa+Fujimori/data=!4m7!3m6!1s0x60010f0cd7a5b42b:0x4e19ea2d0bf79e2b!8m2!3d34.9570248!4d135.7715199!16s%2Fg%2F12xqrcrsz!19sChIJK7Sl1wwPAWARK573Cy3qGU4?authuser=0&hl=es-419&rclk=1,Lawson Fukakusa Fujimori
https://www.google.com/maps/place/7-Eleven/data=!4m7!3m6!1s0x600105629012b311:0xe9efa291865d6595!8m2!3d34.9308754!4d135.7515793!16s%2Fg%2F1vv2s43j!19sChIJEbMSkGIFAWARlWVdhpGi7-k?authuser=0&hl=es-419&rclk=1,7-Eleven
https://www.google.com/maps/place/FamilyMart/data=!4m7!3m6!1s0x6001056443704bfd:0x21afecb9eefa3b98!8m2!3d34.9269269!4d135.7459515!16s%2Fg%2F1tffd2j7!19sChIJ_UtwQ2QFAWARmDv67rnsryE?authuser=0&hl=es-419&rclk=1,FamilyMart
https://www.google.com/maps/place/7-Eleven+Fushimi+Takeda+Nakashimacho/data=!4m7!3m6!1s0x60010f5df7f44537:0x177ac9667ded712c!8m2!3d34.9610634!4d135.7590441!16s%2Fg%2F11c6dqy397!19sChIJN0X0910PAWARLHHtfWbJehc?authuser=0&hl=es-419&rclk=1,7-Eleven Fushimi Takeda Nakashimacho
https://www.google.com/maps/place/Lawson+Fukakusa+Nishiura/data=!4m7!3m6!1s0x60010f6de2ca1df7:0xcf91ef5925c6896d!8m2!3d34.9575423!4d135.7664069!16s%2Fg%2F1tf7gksp!19sChIJ9x3K4m0PAWARbYnGJVnvkc8?authuser=0&hl=es-419&rclk=1,Lawson Fukakusa Nishiura
